S,pC,pD,i,s,t,Time
20.0150131370425,0.0,0.0,523,b1,1,2020-01-02 19:35
20.01334445433,0.0,0.0,523,b1,2,2020-01-02 19:35
20.0116759107382,0.0,0.0,523,b1,3,2020-01-02 19:35
20.0116759107382,0.0500521344829252,0.0,523,b1,4,2020-01-02 19:35
20.0100075062555,0.0,0.0,523,b1,5,2020-01-02 19:35
20.0083392408702,0.0,0.0,523,b1,6,2020-01-02 19:35
20.0066711145708,0.0,0.0,523,b1,7,2020-01-02 19:35
20.0050031273457,0.0,0.0,523,b1,8,2020-01-02 19:35
20.0033352791832,0.0,0.0,523,b1,9,2020-01-02 19:35
20.0016675700719,0.0,0.0,523,b1,10,2020-01-02 19:35
20.0,0.0,0.0,523,b1,11,2020-01-02 19:35
0.0,-0.0,0.0,524,f1,0,2020-01-02 19:40
0.0,-0.0,0.0,524,f1,1,2020-01-02 19:40
3.95833333333333,50.0,0.0,524,f1,2,2020-01-02 19:40
7.75170125914913,50.0,0.0,524,f1,3,2020-01-02 19:40
7.42864545523256,0.0,0.0,524,f1,4,2020-01-02 19:40
8.6009663204024,18.7189031517278,0.0,524,f1,5,2020-01-02 19:40
12.2008503280709,50.0,0.0,524,f1,6,2020-01-02 19:40
15.6507074728323,50.0,0.0,524,f1,7,2020-01-02 19:40
18.9567901949167,50.0,0.0,524,f1,8,2020-01-02 19:40
22.1250903611606,50.0,0.0,524,f1,9,2020-01-02 19:40
12.869683457859,0.0,100.0,524,f1,10,2020-01-02 19:40
4.0,0.0,100.0,524,f1,11,2020-01-02 19:40
20.0150131370425,0.0,0.0,524,b1,0,2020-01-02 19:40
20.0133444543301,0.0,0.0,524,b1,1,2020-01-02 19:40
20.0116759107382,0.0,0.0,524,b1,2,2020-01-02 19:40
20.01334445433,0.100108442236859,0.0,524,b1,3,2020-01-02 19:40
20.0116759107382,0.0,0.0,524,b1,4,2020-01-02 19:40
20.0100075062555,0.0,0.0,524,b1,5,2020-01-02 19:40
20.0083392408702,0.0,0.0,524,b1,6,2020-01-02 19:40
20.0066711145708,0.0,0.0,524,b1,7,2020-01-02 19:40
20.0050031273457,0.0,0.0,524,b1,8,2020-01-02 19:40
20.0033352791832,0.0,0.0,524,b1,9,2020-01-02 19:40
20.0016675700719,0.0,0.0,524,b1,10,2020-01-02 19:40
20.0,0.0,0.0,524,b1,11,2020-01-02 19:40
0.0,-0.0,0.0,525,f1,0,2020-01-02 19:45
3.95833333333333,50.0,0.0,525,f1,1,2020-01-02 19:45
7.75170125914913,50.0,0.0,525,f1,2,2020-01-02 19:45
7.42864545523256,0.0,0.0,525,f1,3,2020-01-02 19:45
8.8255366014861,21.5555803864693,0.0,525,f1,4,2020-01-02 19:45
12.4160615368341,50.0,0.0,525,f1,5,2020-01-02 19:45
15.8569496530256,50.0,0.0,525,f1,6,2020-01-02 19:45
19.1544371350335,50.0,0.0,525,f1,7,2020-01-02 19:45
22.3145002718826,50.0,0.0,525,f1,8,2020-01-02 19:45
13.051199621269,0.0,100.0,525,f1,9,2020-01-02 19:45
4.17395139173806,0.0,100.0,525,f1,10,2020-01-02 19:45
4.0,0.0,0.0,525,f1,11,2020-01-02 19:45
20.01334445433,0.0,0.0,525,b1,0,2020-01-02 19:45
20.0116759107382,0.0,0.0,525,b1,1,2020-01-02 19:45
20.0150131370425,0.150168923612775,0.0,525,b1,2,2020-01-02 19:45
20.01334445433,0.0,0.0,525,b1,3,2020-01-02 19:45
20.0116759107382,0.0,0.0,525,b1,4,2020-01-02 19:45
20.0100075062555,0.0,0.0,525,b1,5,2020-01-02 19:45
20.0083392408702,0.0,0.0,525,b1,6,2020-01-02 19:45
20.0066711145708,0.0,0.0,525,b1,7,2020-01-02 19:45
20.0050031273457,0.0,0.0,525,b1,8,2020-01-02 19:45
20.0033352791832,0.0,0.0,525,b1,9,2020-01-02 19:45
20.0016675700719,0.0,0.0,525,b1,10,2020-01-02 19:45
20.0,0.0,0.0,525,b1,11,2020-01-02 19:45
3.95833333333333,50.0,0.0,526,f1,0,2020-01-02 19:50
7.75170125914913,50.0,0.0,526,f1,1,2020-01-02 19:50
7.42864545523256,0.0,0.0,526,f1,2,2020-01-02 19:50
9.05987296080418,24.5156186094345,0.0,526,f1,3,2020-01-02 19:50
12.6406318179178,50.0,0.0,526,f1,4,2020-01-02 19:50
16.0721608617888,50.0,0.0,526,f1,5,2020-01-02 19:50
19.3606793152268,50.0,0.0,526,f1,6,2020-01-02 19:50
22.5121472119994,50.0,0.0,526,f1,7,2020-01-02 19:50
13.2406095319909,0.0,100.0,526,f1,8,2020-01-02 19:50
4.35546755514801,0.0,100.0,526,f1,9,2020-01-02 19:50
4.17395139173806,0.0,0.0,526,f1,10,2020-01-02 19:50
4.0,0.0,0.0,526,f1,11,2020-01-02 19:50
20.0116759107382,0.0,0.0,526,b1,0,2020-01-02 19:50
20.0166819588873,0.200233578955675,0.0,526,b1,1,2020-01-02 19:50
20.0150131370425,0.0,0.0,526,b1,2,2020-01-02 19:50
20.01334445433,0.0,0.0,526,b1,3,2020-01-02 19:50
20.0116759107382,0.0,0.0,526,b1,4,2020-01-02 19:50
20.0100075062555,0.0,0.0,526,b1,5,2020-01-02 19:50
20.0083392408702,0.0,0.0,526,b1,6,2020-01-02 19:50
20.0066711145708,0.0,0.0,526,b1,7,2020-01-02 19:50
20.0050031273457,0.0,0.0,526,b1,8,2020-01-02 19:50
20.0033352791832,0.0,0.0,526,b1,9,2020-01-02 19:50
20.0016675700719,0.0,0.0,526,b1,10,2020-01-02 19:50
20.0,0.0,0.0,526,b1,11,2020-01-02 19:50
7.75170125914913,50.0,0.0,527,f1,0,2020-01-02 19:55
7.42864545523255,0.0,0.0,527,f1,1,2020-01-02 19:55
9.3044001040818,27.6043825245203,0.0,527,f1,2,2020-01-02 19:55
12.8749681772359,50.0,0.0,527,f1,3,2020-01-02 19:55
16.2967311428725,50.0,0.0,527,f1,4,2020-01-02 19:55
19.57589052399,50.0,0.0,527,f1,5,2020-01-02 19:55
22.7183893921927,50.0,0.0,527,f1,6,2020-01-02 19:55
13.4382564721077,0.0,100.0,527,f1,7,2020-01-02 19:55
4.54487746587,0.0,100.0,527,f1,8,2020-01-02 19:55
4.35546755514801,0.0,0.0,527,f1,9,2020-01-02 19:55
4.17395139173806,0.0,0.0,527,f1,10,2020-01-02 19:55
4.0,0.0,0.0,527,f1,11,2020-01-02 19:55
20.0183509198759,0.250302408613869,0.0,527,b1,0,2020-01-02 19:55
20.0166819588873,0.0,0.0,527,b1,1,2020-01-02 19:55
20.0150131370425,0.0,0.0,527,b1,2,2020-01-02 19:55
20.01334445433,0.0,0.0,527,b1,3,2020-01-02 19:55
20.0116759107382,0.0,0.0,527,b1,4,2020-01-02 19:55
20.0100075062555,0.0,0.0,527,b1,5,2020-01-02 19:55
20.0083392408702,0.0,0.0,527,b1,6,2020-01-02 19:55
20.0066711145708,0.0,0.0,527,b1,7,2020-01-02 19:55
20.0050031273457,0.0,0.0,527,b1,8,2020-01-02 19:55
20.0033352791832,0.0,0.0,527,b1,9,2020-01-02 19:55
20.0016675700719,0.0,0.0,527,b1,10,2020-01-02 19:55
20.0,0.0,0.0,527,b1,11,2020-01-02 19:55
7.42864545523256,0.0,0.0,528,f1,0,2020-01-02 20:00
7.11905315422395,0.0,0.0,528,f1,1,2020-01-02 20:00
10.7806965916266,50.0,0.0,528,f1,2,2020-01-02 20:00
14.2897393127762,50.0,0.0,528,f1,3,2020-01-02 20:00
17.6525410244544,50.0,0.0,528,f1,4,2020-01-02 20:00
20.875196389665,50.0,0.0,528,f1,5,2020-01-02 20:00
11.6718794067915,0.0,100.0,528,f1,6,2020-01-02 20:00
2.85211499737307,0.0,100.0,528,f1,7,2020-01-02 20:00
2.73325176044796,0.0,0.0,528,f1,8,2020-01-02 20:00
0.0453694536994588,0.0,30.8876730150139,528,f1,9,2020-01-02 20:00
0.0434786603306051,0.0,0.0,528,f1,10,2020-01-02 20:00
4.0,50.0,0.0,528,f1,11,2020-01-02 20:00
20.0166819588873,0.0,0.0,528,b1,0,2020-01-02 20:00
20.0150131370425,0.0,0.0,528,b1,1,2020-01-02 20:00
20.01334445433,0.0,0.0,528,b1,2,2020-01-02 20:00
20.0116759107382,0.0,0.0,528,b1,3,2020-01-02 20:00
20.0100075062555,0.0,0.0,528,b1,4,2020-01-02 20:00
20.0100075062555,0.0500479615588389,0.0,528,b1,5,2020-01-02 20:00
20.0083392408702,0.0,0.0,528,b1,6,2020-01-02 20:00
20.0066711145708,0.0,0.0,528,b1,7,2020-01-02 20:00
20.0050031273457,0.0,0.0,528,b1,8,2020-01-02 20:00
20.0033352791832,0.0,0.0,528,b1,9,2020-01-02 20:00
20.0016675700719,0.0,0.0,528,b1,10,2020-01-02 20:00
20.0,0.0,0.0,528,b1,11,2020-01-02 20:00
7.11905315422395,0.0,0.0,529,f1,0,2020-01-02 20:05
10.7806965916266,50.0,0.0,529,f1,1,2020-01-02 20:05
14.2897393127762,50.0,0.0,529,f1,2,2020-01-02 20:05
17.6525410244544,50.0,0.0,529,f1,3,2020-01-02 20:05
20.875196389665,50.0,0.0,529,f1,4,2020-01-02 20:05
11.6718794067915,0.0,100.0,529,f1,5,2020-01-02 20:05
2.85211499737307,0.0,100.0,529,f1,6,2020-01-02 20:05
2.73325176044797,0.0,0.0,529,f1,7,2020-01-02 20:05
0.0,0.0,31.4321064594074,529,f1,8,2020-01-02 20:05
0.0,0.0,0.0,529,f1,9,2020-01-02 20:05
3.95833333333333,50.0,0.0,529,f1,10,2020-01-02 20:05
4.0,2.61008935811628,0.0,529,f1,11,2020-01-02 20:05
20.0150131370425,0.0,0.0,529,b1,0,2020-01-02 20:05
20.0133444543301,0.0,0.0,529,b1,1,2020-01-02 20:05
20.0116759107382,0.0,0.0,529,b1,2,2020-01-02 20:05
20.0100075062555,0.0,0.0,529,b1,3,2020-01-02 20:05
20.0116759107382,0.100100096040592,0.0,529,b1,4,2020-01-02 20:05
20.0100075062555,0.0,0.0,529,b1,5,2020-01-02 20:05
20.0083392408702,0.0,0.0,529,b1,6,2020-01-02 20:05
20.0066711145708,0.0,0.0,529,b1,7,2020-01-02 20:05
20.0050031273457,0.0,0.0,529,b1,8,2020-01-02 20:05
20.0033352791832,0.0,0.0,529,b1,9,2020-01-02 20:05
20.0016675700719,0.0,0.0,529,b1,10,2020-01-02 20:05
20.0,0.0,0.0,529,b1,11,2020-01-02 20:05
10.7806965916266,50.0,0.0,530,f1,0,2020-01-02 20:10
14.2897393127762,50.0,0.0,530,f1,1,2020-01-02 20:10
17.6525410244544,50.0,0.0,530,f1,2,2020-01-02 20:10
20.875196389665,50.0,0.0,530,f1,3,2020-01-02 20:10
11.6718794067915,0.0,100.0,530,f1,4,2020-01-02 20:10
2.85211499737307,0.0,100.0,530,f1,5,2020-01-02 20:10
2.73325176044797,0.0,0.0,530,f1,6,2020-01-02 20:10
0.0,0.0,31.4321064594074,530,f1,7,2020-01-02 20:10
0.0,0.0,0.0,530,f1,8,2020-01-02 20:10
0.0453694536994588,0.57308783620369,0.0,530,f1,9,2020-01-02 20:10
0.0434786603306051,0.0,0.0,530,f1,10,2020-01-02 20:10
4.0,50.0,0.0,530,f1,11,2020-01-02 20:10
20.01334445433,0.0,0.0,530,b1,0,2020-01-02 20:10
20.0116759107382,0.0,0.0,530,b1,1,2020-01-02 20:10
20.0100075062554,0.0,0.0,530,b1,2,2020-01-02 20:10
20.01334445433,0.150156403796551,0.0,530,b1,3,2020-01-02 20:10
20.0116759107382,0.0,0.0,530,b1,4,2020-01-02 20:10
20.0100075062555,0.0,0.0,530,b1,5,2020-01-02 20:10
20.0083392408702,0.0,0.0,530,b1,6,2020-01-02 20:10
20.0066711145708,0.0,0.0,530,b1,7,2020-01-02 20:10
20.0050031273457,0.0,0.0,530,b1,8,2020-01-02 20:10
20.0033352791832,0.0,0.0,530,b1,9,2020-01-02 20:10
20.0016675700719,0.0,0.0,530,b1,10,2020-01-02 20:10
20.0,0.0,0.0,530,b1,11,2020-01-02 20:10
14.2897393127762,50.0,0.0,531,f1,0,2020-01-02 20:15
17.6525410244544,50.0,0.0,531,f1,1,2020-01-02 20:15
20.875196389665,50.0,0.0,531,f1,2,2020-01-02 20:15
11.6718794067915,0.0,100.0,531,f1,3,2020-01-02 20:15
2.85211499737306,0.0,100.0,531,f1,4,2020-01-02 20:15
2.73325176044796,0.0,0.0,531,f1,5,2020-01-02 20:15
0.0,0.0,31.4321064594074,531,f1,6,2020-01-02 20:15
0.0,0.0,0.0,531,f1,7,2020-01-02 20:15
0.0,-0.0,0.0,531,f1,8,2020-01-02 20:15
0.0,0.0,0.0,531,f1,9,2020-01-02 20:15
0.0434786603306051,0.549204130491853,0.0,531,f1,10,2020-01-02 20:15
4.0,50.0,0.0,531,f1,11,2020-01-02 20:15
20.0116759107382,0.0,0.0,531,b1,0,2020-01-02 20:15
20.0100075062554,0.0,0.0,531,b1,1,2020-01-02 20:15
20.0150131370425,0.200216885171507,0.0,531,b1,2,2020-01-02 20:15
20.01334445433,0.0,0.0,531,b1,3,2020-01-02 20:15
20.0116759107382,0.0,0.0,531,b1,4,2020-01-02 20:15
20.0100075062555,0.0,0.0,531,b1,5,2020-01-02 20:15
20.0083392408702,0.0,0.0,531,b1,6,2020-01-02 20:15
20.0066711145708,0.0,0.0,531,b1,7,2020-01-02 20:15
20.0050031273457,0.0,0.0,531,b1,8,2020-01-02 20:15
20.0033352791832,0.0,0.0,531,b1,9,2020-01-02 20:15
20.0016675700719,0.0,0.0,531,b1,10,2020-01-02 20:15
20.0,0.0,0.0,531,b1,11,2020-01-02 20:15
17.6525410244544,50.0,0.0,532,f1,0,2020-01-02 20:20
20.875196389665,50.0,0.0,532,f1,1,2020-01-02 20:20
11.6718794067915,0.0,100.0,532,f1,2,2020-01-02 20:20
2.85211499737307,0.0,100.0,532,f1,3,2020-01-02 20:20
2.73325176044797,0.0,0.0,532,f1,4,2020-01-02 20:20
0.0,0.0,31.4321064594074,532,f1,5,2020-01-02 20:20
0.0,0.0,0.0,532,f1,6,2020-01-02 20:20
0.0,-0.0,0.0,532,f1,7,2020-01-02 20:20
0.0,0.0,0.0,532,f1,8,2020-01-02 20:20
0.0,-0.0,0.0,532,f1,9,2020-01-02 20:20
0.0434786603306051,0.549204130491853,0.0,532,f1,10,2020-01-02 20:20
4.0,50.0,0.0,532,f1,11,2020-01-02 20:20
20.0100075062555,0.0,0.0,532,b1,0,2020-01-02 20:20
20.0166819588873,0.250281540513448,0.0,532,b1,1,2020-01-02 20:20
20.0150131370425,0.0,0.0,532,b1,2,2020-01-02 20:20
20.01334445433,0.0,0.0,532,b1,3,2020-01-02 20:20
20.0116759107382,0.0,0.0,532,b1,4,2020-01-02 20:20
20.0100075062555,0.0,0.0,532,b1,5,2020-01-02 20:20
20.0083392408702,0.0,0.0,532,b1,6,2020-01-02 20:20
20.0066711145708,0.0,0.0,532,b1,7,2020-01-02 20:20
20.0050031273457,0.0,0.0,532,b1,8,2020-01-02 20:20
20.0033352791832,0.0,0.0,532,b1,9,2020-01-02 20:20
20.0016675700719,0.0,0.0,532,b1,10,2020-01-02 20:20
20.0,0.0,0.0,532,b1,11,2020-01-02 20:20
20.875196389665,50.0,0.0,533,f1,0,2020-01-02 20:25
11.6718794067915,0.0,100.0,533,f1,1,2020-01-02 20:25
2.85211499737306,0.0,100.0,533,f1,2,2020-01-02 20:25
2.73325176044796,0.0,0.0,533,f1,3,2020-01-02 20:25
0.0,0.0,31.4321064594073,533,f1,4,2020-01-02 20:25
0.0,0.0,0.0,533,f1,5,2020-01-02 20:25
0.0,-0.0,0.0,533,f1,6,2020-01-02 20:25
0.0,0.0,0.0,533,f1,7,2020-01-02 20:25
0.0,-0.0,0.0,533,f1,8,2020-01-02 20:25
0.0,-0.0,0.0,533,f1,9,2020-01-02 20:25
0.0434786603306051,0.549204130491853,0.0,533,f1,10,2020-01-02 20:25
4.0,50.0,0.0,533,f1,11,2020-01-02 20:25
20.0183509198759,0.30035037017079,0.0,533,b1,0,2020-01-02 20:25
20.0166819588873,0.0,0.0,533,b1,1,2020-01-02 20:25
20.0150131370425,0.0,0.0,533,b1,2,2020-01-02 20:25
20.01334445433,0.0,0.0,533,b1,3,2020-01-02 20:25
20.0116759107382,0.0,0.0,533,b1,4,2020-01-02 20:25
20.0100075062555,0.0,0.0,533,b1,5,2020-01-02 20:25
20.0083392408702,0.0,0.0,533,b1,6,2020-01-02 20:25
20.0066711145708,0.0,0.0,533,b1,7,2020-01-02 20:25
20.0050031273457,0.0,0.0,533,b1,8,2020-01-02 20:25
20.0033352791832,0.0,0.0,533,b1,9,2020-01-02 20:25
20.0016675700719,0.0,0.0,533,b1,10,2020-01-02 20:25
20.0,0.0,0.0,533,b1,11,2020-01-02 20:25
11.6718794067915,0.0,100.0,534,f1,0,2020-01-02 20:30
2.85211499737307,0.0,100.0,534,f1,1,2020-01-02 20:30
2.73325176044797,0.0,0.0,534,f1,2,2020-01-02 20:30
0.0,0.0,31.4321064594074,534,f1,3,2020-01-02 20:30
0.0,0.0,0.0,534,f1,4,2020-01-02 20:30
0.0,-0.0,0.0,534,f1,5,2020-01-02 20:30
0.0,0.0,0.0,534,f1,6,2020-01-02 20:30
0.0,-0.0,0.0,534,f1,7,2020-01-02 20:30
0.0,-0.0,0.0,534,f1,8,2020-01-02 20:30
0.0,-0.0,0.0,534,f1,9,2020-01-02 20:30
0.0434786603306051,0.549204130491853,0.0,534,f1,10,2020-01-02 20:30
4.0,50.0,0.0,534,f1,11,2020-01-02 20:30
20.0166819588873,0.0,0.0,534,b1,0,2020-01-02 20:30
20.0150131370425,0.0,0.0,534,b1,1,2020-01-02 20:30
20.0150131370425,0.0500604813750627,0.0,534,b1,2,2020-01-02 20:30
20.01334445433,0.0,0.0,534,b1,3,2020-01-02 20:30
20.0116759107382,0.0,0.0,534,b1,4,2020-01-02 20:30
20.0100075062555,0.0,0.0,534,b1,5,2020-01-02 20:30
20.0083392408702,0.0,0.0,534,b1,6,2020-01-02 20:30
20.0066711145708,0.0,0.0,534,b1,7,2020-01-02 20:30
20.0050031273457,0.0,0.0,534,b1,8,2020-01-02 20:30
20.0033352791832,0.0,0.0,534,b1,9,2020-01-02 20:30
20.0016675700719,0.0,0.0,534,b1,10,2020-01-02 20:30
20.0,0.0,0.0,534,b1,11,2020-01-02 20:30
2.85211499737305,0.0,100.0,535,f1,0,2020-01-02 20:35
2.73325176044795,0.0,0.0,535,f1,1,2020-01-02 20:35
0.0,0.0,31.4321064594072,535,f1,2,2020-01-02 20:35
0.0,0.0,0.0,535,f1,3,2020-01-02 20:35
0.0,-0.0,0.0,535,f1,4,2020-01-02 20:35
0.0,0.0,0.0,535,f1,5,2020-01-02 20:35
0.0,-0.0,0.0,535,f1,6,2020-01-02 20:35
0.0,-0.0,0.0,535,f1,7,2020-01-02 20:35
0.0,-0.0,0.0,535,f1,8,2020-01-02 20:35
0.224994823740561,2.84203987882814,0.0,535,f1,9,2020-01-02 20:35
4.17395139173806,50.0,0.0,535,f1,10,2020-01-02 20:35
4.0,0.0,0.0,535,f1,11,2020-01-02 20:35
20.0150131370425,0.0,0.0,535,b1,0,2020-01-02 20:35
20.0166819588873,0.100125136717004,0.0,535,b1,1,2020-01-02 20:35
20.0150131370425,0.0,0.0,535,b1,2,2020-01-02 20:35
20.01334445433,0.0,0.0,535,b1,3,2020-01-02 20:35
20.0116759107382,0.0,0.0,535,b1,4,2020-01-02 20:35
20.0100075062555,0.0,0.0,535,b1,5,2020-01-02 20:35
20.0083392408702,0.0,0.0,535,b1,6,2020-01-02 20:35
20.0066711145708,0.0,0.0,535,b1,7,2020-01-02 20:35
20.0050031273457,0.0,0.0,535,b1,8,2020-01-02 20:35
20.0033352791832,0.0,0.0,535,b1,9,2020-01-02 20:35
20.0016675700719,0.0,0.0,535,b1,10,2020-01-02 20:35
20.0,0.0,0.0,535,b1,11,2020-01-02 20:35
2.73325176044795,0.0,0.0,536,f1,0,2020-01-02 20:40
0.0,0.0,31.4321064594072,536,f1,1,2020-01-02 20:40
0.0,0.0,0.0,536,f1,2,2020-01-02 20:40
0.0,-0.0,0.0,536,f1,3,2020-01-02 20:40
0.0,0.0,0.0,536,f1,4,2020-01-02 20:40
0.0,-0.0,0.0,536,f1,5,2020-01-02 20:40
0.0,-0.0,0.0,536,f1,6,2020-01-02 20:40
0.0,-0.0,0.0,536,f1,7,2020-01-02 20:40
0.0,-0.0,0.0,536,f1,8,2020-01-02 20:40
3.95833333333333,50.0,0.0,536,f1,9,2020-01-02 20:40
0.0434786603306051,0.0,44.9986711858223,536,f1,10,2020-01-02 20:40
4.0,50.0,0.0,536,f1,11,2020-01-02 20:40
20.0183509198759,0.15019396637701,0.0,536,b1,0,2020-01-02 20:40
20.0166819588873,0.0,0.0,536,b1,1,2020-01-02 20:40
20.0150131370425,0.0,0.0,536,b1,2,2020-01-02 20:40
20.01334445433,0.0,0.0,536,b1,3,2020-01-02 20:40
20.0116759107382,0.0,0.0,536,b1,4,2020-01-02 20:40
20.0100075062555,0.0,0.0,536,b1,5,2020-01-02 20:40
20.0083392408702,0.0,0.0,536,b1,6,2020-01-02 20:40
20.0066711145708,0.0,0.0,536,b1,7,2020-01-02 20:40
20.0050031273457,0.0,0.0,536,b1,8,2020-01-02 20:40
20.0033352791832,0.0,0.0,536,b1,9,2020-01-02 20:40
20.0016675700719,0.0,0.0,536,b1,10,2020-01-02 20:40
20.0,0.0,0.0,536,b1,11,2020-01-02 20:40
0.0,0.0,31.4321064594073,537,f1,0,2020-01-02 20:45
0.0,0.0,0.0,537,f1,1,2020-01-02 20:45
0.0,-0.0,0.0,537,f1,2,2020-01-02 20:45
0.0,0.0,0.0,537,f1,3,2020-01-02 20:45
0.0,-0.0,0.0,537,f1,4,2020-01-02 20:45
0.0,-0.0,0.0,537,f1,5,2020-01-02 20:45
0.0,-0.0,0.0,537,f1,6,2020-01-02 20:45
0.0,-0.0,0.0,537,f1,7,2020-01-02 20:45
3.95833333333333,50.0,0.0,537,f1,8,2020-01-02 20:45
0.0,0.0,45.5204151097895,537,f1,9,2020-01-02 20:45
0.0434786603306051,0.549204130491853,0.0,537,f1,10,2020-01-02 20:45
4.0,50.0,0.0,537,f1,11,2020-01-02 20:45
20.0183509198759,0.0500688296591534,0.0,537,b1,0,2020-01-02 20:45
20.0166819588873,0.0,0.0,537,b1,1,2020-01-02 20:45
20.0150131370425,0.0,0.0,537,b1,2,2020-01-02 20:45
20.01334445433,0.0,0.0,537,b1,3,2020-01-02 20:45
20.0116759107382,0.0,0.0,537,b1,4,2020-01-02 20:45
20.0100075062555,0.0,0.0,537,b1,5,2020-01-02 20:45
20.0083392408702,0.0,0.0,537,b1,6,2020-01-02 20:45
20.0066711145708,0.0,0.0,537,b1,7,2020-01-02 20:45
20.0050031273457,0.0,0.0,537,b1,8,2020-01-02 20:45
20.0033352791832,0.0,0.0,537,b1,9,2020-01-02 20:45
20.0016675700719,0.0,0.0,537,b1,10,2020-01-02 20:45
20.0,0.0,0.0,537,b1,11,2020-01-02 20:45
0.0,-0.0,0.0,538,f1,0,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,1,2020-01-02 20:50
0.0,0.0,0.0,538,f1,2,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,3,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,4,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,5,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,6,2020-01-02 20:50
3.95833333333333,50.0,0.0,538,f1,7,2020-01-02 20:50
0.0,0.0,45.5204151097895,538,f1,8,2020-01-02 20:50
0.0,-0.0,0.0,538,f1,9,2020-01-02 20:50
0.0434786603306051,0.549204130491853,0.0,538,f1,10,2020-01-02 20:50
4.0,50.0,0.0,538,f1,11,2020-01-02 20:50
20.0166819588873,0.0,0.0,538,b1,0,2020-01-02 20:50
20.0166819588873,0.0500646553431139,0.0,538,b1,1,2020-01-02 20:50
20.0150131370425,0.0,0.0,538,b1,2,2020-01-02 20:50
20.01334445433,0.0,0.0,538,b1,3,2020-01-02 20:50
20.0116759107382,0.0,0.0,538,b1,4,2020-01-02 20:50
20.0100075062555,0.0,0.0,538,b1,5,2020-01-02 20:50
20.0083392408702,0.0,0.0,538,b1,6,2020-01-02 20:50
20.0066711145708,0.0,0.0,538,b1,7,2020-01-02 20:50
20.0050031273457,0.0,0.0,538,b1,8,2020-01-02 20:50
20.0033352791832,0.0,0.0,538,b1,9,2020-01-02 20:50
20.0016675700719,0.0,0.0,538,b1,10,2020-01-02 20:50
20.0,0.0,0.0,538,b1,11,2020-01-02 20:50
0.0,-0.0,0.0,539,f1,0,2020-01-02 20:55
0.0,0.0,0.0,539,f1,1,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,2,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,3,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,4,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,5,2020-01-02 20:55
3.95833333333333,50.0,0.0,539,f1,6,2020-01-02 20:55
0.0,0.0,45.5204151097895,539,f1,7,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,8,2020-01-02 20:55
0.0,-0.0,0.0,539,f1,9,2020-01-02 20:55
0.0434786603306051,0.549204130491853,0.0,539,f1,10,2020-01-02 20:55
4.0,50.0,0.0,539,f1,11,2020-01-02 20:55
20.0183509198759,0.100133485001095,0.0,539,b1,0,2020-01-02 20:55
20.0166819588873,0.0,0.0,539,b1,1,2020-01-02 20:55
20.0150131370425,0.0,0.0,539,b1,2,2020-01-02 20:55
20.01334445433,0.0,0.0,539,b1,3,2020-01-02 20:55
20.0116759107382,0.0,0.0,539,b1,4,2020-01-02 20:55
20.0100075062555,0.0,0.0,539,b1,5,2020-01-02 20:55
20.0083392408702,0.0,0.0,539,b1,6,2020-01-02 20:55
20.0066711145708,0.0,0.0,539,b1,7,2020-01-02 20:55
20.0050031273457,0.0,0.0,539,b1,8,2020-01-02 20:55
20.0033352791832,0.0,0.0,539,b1,9,2020-01-02 20:55
20.0016675700719,0.0,0.0,539,b1,10,2020-01-02 20:55
20.0,0.0,0.0,539,b1,11,2020-01-02 20:55
0.0,-0.0,0.0,540,f1,0,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,1,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,2,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,3,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,4,2020-01-02 21:00
3.95833333333333,50.0,0.0,540,f1,5,2020-01-02 21:00
0.0,0.0,45.5204151097895,540,f1,6,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,7,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,8,2020-01-02 21:00
0.0,-0.0,0.0,540,f1,9,2020-01-02 21:00
0.0434786603306051,0.549204130491853,0.0,540,f1,10,2020-01-02 21:00
4.0,50.0,0.0,540,f1,11,2020-01-02 21:00
20.0166819588873,0.0,0.0,540,b1,0,2020-01-02 21:00
20.0150131370425,0.0,0.0,540,b1,1,2020-01-02 21:00
20.01334445433,0.0,0.0,540,b1,2,2020-01-02 21:00
20.0116759107382,0.0,0.0,540,b1,3,2020-01-02 21:00
20.0100075062555,0.0,0.0,540,b1,4,2020-01-02 21:00
20.0083392408702,0.0,0.0,540,b1,5,2020-01-02 21:00
20.0066711145708,0.0,0.0,540,b1,6,2020-01-02 21:00
20.0050031273456,0.0,0.0,540,b1,7,2020-01-02 21:00
20.0033352791832,0.0,0.0,540,b1,8,2020-01-02 21:00
20.0016675700718,0.0,0.0,540,b1,9,2020-01-02 21:00
20.0,0.0,0.0,540,b1,10,2020-01-02 21:00
