S,p_ch,p_dc,i,s,t,Time
15.3649972900863,12.9019039345789,0.0,33,b1,8,2020-01-01 02:45
17.1626996803648,22.9019039345789,0.0,33,b1,9,2020-01-01 02:45
18.9016075564288,22.1819442033936,0.0,33,b1,10,2020-01-01 02:45
19.8471098611167,12.1819442033936,0.0,33,b1,11,2020-01-01 02:45
20.0,2.18194420339359,0.0,33,b1,12,2020-01-01 02:45
1.0,0.126315789978948,0.0,33,f1,1,2020-01-01 02:45
1.0,0.126315789978948,0.0,33,f1,2,2020-01-01 02:45
1.61870356677572,7.94151876998569,0.0,33,f1,3,2020-01-01 02:45
1.43097642929293,0.0,2.05848123001431,33,f1,4,2020-01-01 02:45
1.0,0.0,5.0,33,f1,5,2020-01-01 02:45
1.0,0.126315789978948,0.0,33,f1,6,2020-01-01 02:45
1.0,0.126315789978947,0.0,33,f1,7,2020-01-01 02:45
1.0,0.126315789978948,0.0,33,f1,8,2020-01-01 02:45
1.0,0.126315789978947,0.0,33,f1,9,2020-01-01 02:45
1.21309608300562,2.81805579660641,0.0,33,f1,10,2020-01-01 02:45
2.21572786868119,12.8180557966064,0.0,33,f1,11,2020-01-01 02:45
4.0,22.8180557966064,0.0,33,f1,12,2020-01-01 02:45
16.3609043071811,0.0,0.0,34,b1,1,2020-01-01 02:50
16.099416839689,0.0,2.94151876998569,34,b1,2,2020-01-01 02:50
15.0048575296643,0.0,12.9415187699857,34,b1,3,2020-01-01 02:50
14.1565193421347,0.0,10.0,34,b1,4,2020-01-01 02:50
14.1423628227925,0.0,0.0,34,b1,5,2020-01-01 02:50
14.1282204599697,0.0,0.0,34,b1,6,2020-01-01 02:50
14.3485309959217,2.96133167178534,0.0,34,b1,7,2020-01-01 02:50
15.3602878848377,12.9613316717853,0.0,34,b1,8,2020-01-01 02:50
17.1626996803648,22.9613316717853,0.0,34,b1,9,2020-01-01 02:50
18.9016075564288,22.1819442033936,0.0,34,b1,10,2020-01-01 02:50
19.8471098611167,12.1819442033936,0.0,34,b1,11,2020-01-01 02:50
20.0,2.18194420339359,0.0,34,b1,12,2020-01-01 02:50
1.0,0.126315789978948,0.0,34,f1,1,2020-01-01 02:50
1.61870356677572,7.94151876998569,0.0,34,f1,2,2020-01-01 02:50
1.43097642929293,0.0,2.05848123001431,34,f1,3,2020-01-01 02:50
1.0,0.0,5.0,34,f1,4,2020-01-01 02:50
1.0,0.126315789978947,0.0,34,f1,5,2020-01-01 02:50
1.0,0.126315789978949,0.0,34,f1,6,2020-01-01 02:50
1.0,0.126315789978948,0.0,34,f1,7,2020-01-01 02:50
1.0,0.126315789978948,0.0,34,f1,8,2020-01-01 02:50
1.0,0.126315789978948,0.0,34,f1,9,2020-01-01 02:50
1.21309608300562,2.81805579660641,0.0,34,f1,10,2020-01-01 02:50
2.21572786868119,12.8180557966064,0.0,34,f1,11,2020-01-01 02:50
4.0,22.8180557966064,0.0,34,f1,12,2020-01-01 02:50
16.0994168396889,0.0,2.94151876998569,35,b1,1,2020-01-01 02:55
15.0048575296643,0.0,12.9415187699857,35,b1,2,2020-01-01 02:55
14.1565193421346,0.0,10.0,35,b1,3,2020-01-01 02:55
14.1423628227925,0.0,0.0,35,b1,4,2020-01-01 02:55
14.1282204599697,0.0,0.0,35,b1,5,2020-01-01 02:55
14.1140922395097,0.0,0.0,35,b1,6,2020-01-01 02:55
14.3391168948297,3.02069998125484,0.0,35,b1,7,2020-01-01 02:55
15.3555831889943,13.0206999812548,0.0,35,b1,8,2020-01-01 02:55
17.1626996803648,23.0206999812548,0.0,35,b1,9,2020-01-01 02:55
18.9016075564288,22.1819442033936,0.0,35,b1,10,2020-01-01 02:55
19.8471098611167,12.1819442033936,0.0,35,b1,11,2020-01-01 02:55
20.0,2.18194420339359,0.0,35,b1,12,2020-01-01 02:55
1.61870356677572,7.94151876998569,0.0,35,f1,1,2020-01-01 02:55
1.43097642929293,0.0,2.05848123001431,35,f1,2,2020-01-01 02:55
1.0,0.0,5.0,35,f1,3,2020-01-01 02:55
1.0,0.126315789978948,0.0,35,f1,4,2020-01-01 02:55
1.0,0.126315789978947,0.0,35,f1,5,2020-01-01 02:55
1.0,0.126315789978949,0.0,35,f1,6,2020-01-01 02:55
1.0,0.126315789978948,0.0,35,f1,7,2020-01-01 02:55
1.0,0.126315789978948,0.0,35,f1,8,2020-01-01 02:55
1.0,0.126315789978947,0.0,35,f1,9,2020-01-01 02:55
1.21309608300562,2.81805579660641,0.0,35,f1,10,2020-01-01 02:55
2.21572786868119,12.8180557966064,0.0,35,f1,11,2020-01-01 02:55
4.0,22.8180557966064,0.0,35,f1,12,2020-01-01 02:55
15.0048575296642,0.0,12.9415187699857,36,b1,1,2020-01-01 03:00
14.1565193421346,0.0,10.0,36,b1,2,2020-01-01 03:00
14.1423628227925,0.0,0.0,36,b1,3,2020-01-01 03:00
14.1282204599697,0.0,0.0,36,b1,4,2020-01-01 03:00
14.1140922395097,0.0,0.0,36,b1,5,2020-01-01 03:00
14.0999781472702,0.0,0.0,36,b1,6,2020-01-01 03:00
14.3297122078388,3.08000892241495,0.0,36,b1,7,2020-01-01 03:00
15.3508831978468,13.0800089224149,0.0,36,b1,8,2020-01-01 03:00
17.1626996803648,23.0800089224149,0.0,36,b1,9,2020-01-01 03:00
18.9016075564288,22.1819442033936,0.0,36,b1,10,2020-01-01 03:00
19.8471098611167,12.1819442033936,0.0,36,b1,11,2020-01-01 03:00
20.0,2.18194420339359,0.0,36,b1,12,2020-01-01 03:00
1.43097642929293,0.0,2.05848123001431,36,f1,1,2020-01-01 03:00
1.0,0.0,5.0,36,f1,2,2020-01-01 03:00
1.0,0.126315789978937,0.0,36,f1,3,2020-01-01 03:00
1.0,0.126315789978948,0.0,36,f1,4,2020-01-01 03:00
1.0,0.12631578997895,0.0,36,f1,5,2020-01-01 03:00
1.0,0.12631578997895,0.0,36,f1,6,2020-01-01 03:00
1.0,0.12631578997895,0.0,36,f1,7,2020-01-01 03:00
1.0,0.12631578997895,0.0,36,f1,8,2020-01-01 03:00
1.0,0.126315789978948,0.0,36,f1,9,2020-01-01 03:00
1.21309608300562,2.81805579660641,0.0,36,f1,10,2020-01-01 03:00
2.21572786868119,12.8180557966064,0.0,36,f1,11,2020-01-01 03:00
4.0,22.8180557966064,0.0,36,f1,12,2020-01-01 03:00
14.1565193421345,0.0,10.0,37,b1,1,2020-01-01 03:05
14.1423628227924,0.0,0.0,37,b1,2,2020-01-01 03:05
14.1282204599696,0.0,0.0,37,b1,3,2020-01-01 03:05
14.1140922395096,0.0,0.0,37,b1,4,2020-01-01 03:05
14.760317653926,8.34113064375372,0.0,37,b1,5,2020-01-01 03:05
16.1975635064278,18.3411306437537,0.0,37,b1,6,2020-01-01 03:05
18.1505326016714,24.873684210021,0.0,37,b1,7,2020-01-01 03:05
20.1015487278197,24.873684210021,0.0,37,b1,8,2020-01-01 03:05
21.2589471743419,14.8736842100211,0.0,37,b1,9,2020-01-01 03:05
21.6580117793198,5.30935015368613,0.0,37,b1,10,2020-01-01 03:05
21.2454662819112,0.0,4.69064984631387,37,b1,11,2020-01-01 03:05
20.0,0.0,14.6906498463139,37,b1,12,2020-01-01 03:05
1.0,0.0,5.0,37,f1,1,2020-01-01 03:05
1.0,0.126315789978938,0.0,37,f1,2,2020-01-01 03:05
1.0,0.126315789978951,0.0,37,f1,3,2020-01-01 03:05
1.0,0.126315789978948,0.0,37,f1,4,2020-01-01 03:05
1.0,0.126315789978947,0.0,37,f1,5,2020-01-01 03:05
1.0,0.126315789978948,0.0,37,f1,6,2020-01-01 03:05
1.0,0.126315789978951,0.0,37,f1,7,2020-01-01 03:05
1.0,0.126315789978949,0.0,37,f1,8,2020-01-01 03:05
1.7916666635,10.1263157899789,0.0,37,f1,9,2020-01-01 03:05
3.33259310346281,19.6906498463139,0.0,37,f1,10,2020-01-01 03:05
4.06644361552599,9.69064984631387,0.0,37,f1,11,2020-01-01 03:05
4.0,0.0,0.309350153686132,37,f1,12,2020-01-01 03:05
14.1423628227924,0.0,6.60706013059625e-29,38,b1,1,2020-01-01 03:10
14.1282204599696,0.0,0.0,38,b1,2,2020-01-01 03:10
14.4671514392101,4.45969517195025,0.0,38,b1,3,2020-01-01 03:10
15.5974101509714,14.4596951719503,0.0,38,b1,4,2020-01-01 03:10
17.5182052675209,24.4596951719502,0.0,38,b1,5,2020-01-01 03:10
19.4698537210034,24.8736842100211,0.0,38,b1,6,2020-01-01 03:10
21.4195505260324,24.8736842100211,0.0,38,b1,7,2020-01-01 03:10
22.5756309707564,14.8736842100211,0.0,38,b1,8,2020-01-01 03:10
22.9600121607714,5.14050723301387,0.0,38,b1,9,2020-01-01 03:10
22.5320944196483,0.0,4.85949276698613,38,b1,10,2020-01-01 03:10
21.2712712662663,0.0,14.8594927669861,38,b1,11,2020-01-01 03:10
20.0,0.0,15.0,38,b1,12,2020-01-01 03:10
1.0,0.126315789978948,0.0,38,f1,1,2020-01-01 03:10
1.0,0.126315789978949,0.0,38,f1,2,2020-01-01 03:10
1.0,0.126315789978949,0.0,38,f1,3,2020-01-01 03:10
1.0,0.126315789978947,0.0,38,f1,4,2020-01-01 03:10
1.0,0.126315789978947,0.0,38,f1,5,2020-01-01 03:10
1.0,0.126315789978947,0.0,38,f1,6,2020-01-01 03:10
1.0,0.126315789978948,0.0,38,f1,7,2020-01-01 03:10
1.7916666635,10.1263157899789,0.0,38,f1,8,2020-01-01 03:10
3.34595983462923,19.8594927669861,0.0,38,f1,9,2020-01-01 03:10
4.09304341054717,9.85949276698613,0.0,38,f1,10,2020-01-01 03:10
4.04040404040404,0.0,0.140507233013868,38,f1,11,2020-01-01 03:10
4.0,0.0,0.0,38,f1,12,2020-01-01 03:10
14.1282204599696,0.0,0.0,39,b1,1,2020-01-01 03:15
14.3498149452009,2.9775499785364,0.0,39,b1,2,2020-01-01 03:15
15.3628544994469,12.9775499785364,0.0,39,b1,3,2020-01-01 03:15
17.1665476776387,22.9775499785364,0.0,39,b1,4,2020-01-01 03:15
19.1185477887111,24.8736842100211,0.0,39,b1,5,2020-01-01 03:15
21.0685958996724,24.8736842100211,0.0,39,b1,6,2020-01-01 03:15
22.2250272990227,14.8736842100211,0.0,39,b1,7,2020-01-01 03:15
22.8634794517439,8.345395991532,0.0,39,b1,8,2020-01-01 03:15
22.7027323054714,0.0,1.654604008468,39,b1,9,2020-01-01 03:15
21.7088125763451,0.0,11.654604008468,39,b1,10,2020-01-01 03:15
20.4371037687688,0.0,15.0,39,b1,11,2020-01-01 03:15
20.0,0.0,5.0,39,b1,12,2020-01-01 03:15
1.0,0.126315789978948,0.0,39,f1,1,2020-01-01 03:15
1.0,0.126315789978947,0.0,39,f1,2,2020-01-01 03:15
1.0,0.126315789978948,0.0,39,f1,3,2020-01-01 03:15
1.0,0.126315789978949,0.0,39,f1,4,2020-01-01 03:15
1.0,0.126315789978948,0.0,39,f1,5,2020-01-01 03:15
1.0,0.126315789978947,0.0,39,f1,6,2020-01-01 03:15
1.7916666635,10.1263157899789,0.0,39,f1,7,2020-01-01 03:15
3.09223947559476,16.654604008468,0.0,39,f1,8,2020-01-01 03:15
3.58813989606857,6.654604008468,0.0,39,f1,9,2020-01-01 03:15
3.27347549892868,0.0,3.345395991532,39,f1,10,2020-01-01 03:15
3.24074074393939,0.0,0.0,39,f1,11,2020-01-01 03:15
4.0,10.0,0.0,39,f1,12,2020-01-01 03:15
14.1140922395096,0.0,0.0,40,b1,1,2020-01-01 03:20
14.3211932265338,2.79429574924518,0.0,40,b1,2,2020-01-01 03:20
15.319753776071,12.7942957492452,0.0,40,b1,3,2020-01-01 03:20
17.1089824285587,22.7942957492452,0.0,40,b1,4,2020-01-01 03:20
19.0610401048801,24.8736842100211,0.0,40,b1,5,2020-01-01 03:20
20.8258741593106,22.5334118105798,0.0,40,b1,6,2020-01-01 03:20
21.7972767161866,12.5334118105798,0.0,40,b1,7,2020-01-01 03:20
21.9760412070057,2.53341181057984,0.0,40,b1,8,2020-01-01 03:20
21.3318494858359,0.0,7.46658818942016,40,b1,9,2020-01-01 03:20
20.0605176413501,0.0,15.0,40,b1,10,2020-01-01 03:20
19.6237904587087,0.0,5.0,40,b1,11,2020-01-01 03:20
20.0,5.0,0.0,40,b1,12,2020-01-01 03:20
1.0,0.126315789978948,0.0,40,f1,1,2020-01-01 03:20
1.0,0.126315789978947,0.0,40,f1,2,2020-01-01 03:20
1.0,0.126315789978948,0.0,40,f1,3,2020-01-01 03:20
1.0,0.126315789978947,0.0,40,f1,4,2020-01-01 03:20
1.0,0.126315789978948,0.0,40,f1,5,2020-01-01 03:20
1.18527156421468,2.46658818942016,0.0,40,f1,6,2020-01-01 03:20
2.16035707628721,12.4665881894202,0.0,40,f1,7,2020-01-01 03:20
2.33402506973901,2.46658818942016,0.0,40,f1,8,2020-01-01 03:20
1.68290050400444,0.0,7.53341181057984,40,f1,9,2020-01-01 03:20
1.66607149896439,0.0,0.0,40,f1,10,2020-01-01 03:20
2.44107744747475,10.0,0.0,40,f1,11,2020-01-01 03:20
4.0,20.0,0.0,40,f1,12,2020-01-01 03:20
14.0999781472701,0.0,0.0,41,b1,1,2020-01-01 03:25
14.539194128754,5.72609635508815,0.0,41,b1,2,2020-01-01 03:25
15.7696375577565,15.7260963550881,0.0,41,b1,3,2020-01-01 03:25
17.7230345789487,24.873684210021,0.0,41,b1,4,2020-01-01 03:25
19.3457178482033,20.7209218155171,0.0,41,b1,5,2020-01-01 03:25
20.1751117706885,10.7209218155171,0.0,41,b1,6,2020-01-01 03:25
20.2120096357513,0.720921815517062,0.0,41,b1,7,2020-01-01 03:25
19.418541113835,0.0,9.27907818448294,41,b1,8,2020-01-01 03:25
18.74761792561,0.0,7.81805579660641,41,b1,9,2020-01-01 03:25
18.9016075564288,2.18194420339359,0.0,41,b1,10,2020-01-01 03:25
19.8471098611167,12.1819442033936,0.0,41,b1,11,2020-01-01 03:25
20.0,2.18194420339359,0.0,41,b1,12,2020-01-01 03:25
1.0,0.126315789978948,0.0,41,f1,1,2020-01-01 03:25
1.0,0.126315789978948,0.0,41,f1,2,2020-01-01 03:25
1.0,0.126315789978947,0.0,41,f1,3,2020-01-01 03:25
1.0,0.126315789978949,0.0,41,f1,4,2020-01-01 03:25
1.0,0.126315789978947,0.0,41,f1,5,2020-01-01 03:25
1.7916666635,10.1263157899789,0.0,41,f1,6,2020-01-01 03:25
2.11251035178152,4.27907818448294,0.0,41,f1,7,2020-01-01 03:25
1.61464176554426,0.0,5.72092181551706,41,f1,8,2020-01-01 03:25
1.0,0.0,7.18194420339359,41,f1,9,2020-01-01 03:25
1.21309608300562,2.81805579660641,0.0,41,f1,10,2020-01-01 03:25
2.21572786868119,12.8180557966064,0.0,41,f1,11,2020-01-01 03:25
4.0,22.8180557966064,0.0,41,f1,12,2020-01-01 03:25
14.0858781691228,0.0,0.0,42,b1,1,2020-01-01 03:30
14.5341216046821,5.83994924940309,0.0,42,b1,2,2020-01-01 03:30
15.7735834603059,15.8399492494031,0.0,42,b1,3,2020-01-01 03:30
17.3411432038456,20.0,0.0,42,b1,4,2020-01-01 03:30
18.1154687241417,10.0,0.0,42,b1,5,2020-01-01 03:30
18.0973532554176,0.0,0.0,42,b1,6,2020-01-01 03:30
17.2459225721622,0.0,10.0,42,b1,7,2020-01-01 03:30
16.8014836688005,0.0,5.12631578997895,42,b1,8,2020-01-01 03:30
17.1705155168818,4.87368421002105,0.0,42,b1,9,2020-01-01 03:30
18.3308449966149,14.8736842100211,0.0,42,b1,10,2020-01-01 03:30
19.5618713432307,15.781354062441,0.0,42,b1,11,2020-01-01 03:30
20.0,5.78135406244104,0.0,42,b1,12,2020-01-01 03:30
1.0,0.126315789978948,0.0,42,f1,1,2020-01-01 03:30
1.0,0.126315789978947,0.0,42,f1,2,2020-01-01 03:30
1.0,0.126315789978949,0.0,42,f1,3,2020-01-01 03:30
1.05639788368657,0.838710113079986,0.0,42,f1,4,2020-01-01 03:30
1.90389845203628,10.83871011308,0.0,42,f1,5,2020-01-01 03:30
2.28069279926592,5.0,0.0,42,f1,6,2020-01-01 03:30
1.84121920627326,0.0,5.0,42,f1,7,2020-01-01 03:30
1.0,0.0,9.87368421002105,42,f1,8,2020-01-01 03:30
1.0,0.126315789978948,0.0,42,f1,9,2020-01-01 03:30
1.7916666635,10.1263157899789,0.0,42,f1,10,2020-01-01 03:30
2.50355946400251,9.21864593755895,0.0,42,f1,11,2020-01-01 03:30
4.0,19.218645937559,0.0,42,f1,12,2020-01-01 03:30
14.0717922909537,0.0,0.0,43,b1,1,2020-01-01 03:35
14.4009966948023,4.33612038963417,0.0,43,b1,2,2020-01-01 03:35
15.5215385577471,14.3361203896342,0.0,43,b1,3,2020-01-01 03:35
16.2976836826894,10.0,0.0,43,b1,4,2020-01-01 03:35
16.2813859990067,0.0,0.0,43,b1,5,2020-01-01 03:35
15.4317712830077,0.0,10.0,43,b1,6,2020-01-01 03:35
14.9891465309352,0.0,5.12631578997895,43,b1,7,2020-01-01 03:35
15.3599907161543,4.87368421002105,0.0,43,b1,8,2020-01-01 03:35
16.5221307206881,14.8736842100211,0.0,43,b1,9,2020-01-01 03:35
18.4747752487174,24.8736842100211,0.0,43,b1,10,2020-01-01 03:35
19.6338004687187,14.8736842100211,0.0,43,b1,11,2020-01-01 03:35
20.0,4.87368421002105,0.0,43,b1,12,2020-01-01 03:35
1.0,0.126315789978948,0.0,43,f1,1,2020-01-01 03:35
1.0,0.126315789978947,0.0,43,f1,2,2020-01-01 03:35
1.05639788368657,0.838710113079983,0.0,43,f1,3,2020-01-01 03:35
1.90389845203628,10.83871011308,0.0,43,f1,4,2020-01-01 03:35
2.28069279926592,5.0,0.0,43,f1,5,2020-01-01 03:35
1.84121920627326,0.0,5.0,43,f1,6,2020-01-01 03:35
1.0,0.0,9.87368421002105,43,f1,7,2020-01-01 03:35
1.0,0.126315789978948,0.0,43,f1,8,2020-01-01 03:35
1.65229035187607,8.36577289926611,0.0,43,f1,9,2020-01-01 03:35
1.64576744835731,0.126315789978948,0.0,43,f1,10,2020-01-01 03:35
2.43097643737374,10.1263157899789,0.0,43,f1,11,2020-01-01 03:35
4.0,20.1263157899789,0.0,43,f1,12,2020-01-01 03:35
14.0577204986627,0.0,0.0,44,b1,1,2020-01-01 03:40
14.2002416118096,1.97783790659141,0.0,44,b1,2,2020-01-01 03:40
14.9777080336978,10.0,0.0,44,b1,3,2020-01-01 03:40
14.9627303256641,0.0,0.0,44,b1,4,2020-01-01 03:40
14.1144342653384,0.0,10.0,44,b1,5,2020-01-01 03:40
13.6731268502836,0.0,5.12631578997895,44,b1,6,2020-01-01 03:40
14.0452870551833,4.87368421002105,0.0,44,b1,7,2020-01-01 03:40
15.2087417633782,14.8736842100211,0.0,44,b1,8,2020-01-01 03:40
17.1626996803648,24.8736842100211,0.0,44,b1,9,2020-01-01 03:40
18.9016075564288,22.1819442033936,0.0,44,b1,10,2020-01-01 03:40
19.8471098611167,12.1819442033936,0.0,44,b1,11,2020-01-01 03:40
20.0,2.18194420339359,0.0,44,b1,12,2020-01-01 03:40
1.0,0.126315789978948,0.0,44,f1,1,2020-01-01 03:40
1.05639788368657,0.838710113079984,0.0,44,f1,2,2020-01-01 03:40
1.90389845203628,10.83871011308,0.0,44,f1,3,2020-01-01 03:40
2.28069279926592,5.0,0.0,44,f1,4,2020-01-01 03:40
1.84121920627326,0.0,5.0,44,f1,5,2020-01-01 03:40
1.0,0.0,9.87368421002105,44,f1,6,2020-01-01 03:40
1.0,0.126315789978947,0.0,44,f1,7,2020-01-01 03:40
1.0,0.126315789978947,0.0,44,f1,8,2020-01-01 03:40
1.0,0.126315789978947,0.0,44,f1,9,2020-01-01 03:40
1.21309608300562,2.81805579660641,0.0,44,f1,10,2020-01-01 03:40
2.21572786868119,12.8180557966064,0.0,44,f1,11,2020-01-01 03:40
4.0,22.8180557966064,0.0,44,f1,12,2020-01-01 03:40
14.043662778164,0.0,0.0,45,b1,1,2020-01-01 03:45
14.0296191153859,0.0,0.0,45,b1,2,2020-01-01 03:45
14.0155894962705,0.0,0.0,45,b1,3,2020-01-01 03:45
13.1682405767742,0.0,10.0,45,b1,4,2020-01-01 03:45
12.4621373082992,0.0,8.31522036803938,45,b1,5,2020-01-01 03:45
12.5830535579876,1.68477963196062,0.0,45,b1,6,2020-01-01 03:45
13.4955155549264,11.6847796319606,0.0,45,b1,7,2020-01-01 03:45
15.1987317533681,21.6847796319606,0.0,45,b1,8,2020-01-01 03:45
17.1626996803648,25.0,0.0,45,b1,9,2020-01-01 03:45
18.9016075564288,22.1819442033936,0.0,45,b1,10,2020-01-01 03:45
19.8471098611167,12.1819442033936,0.0,45,b1,11,2020-01-01 03:45
20.0,2.18194420339359,0.0,45,b1,12,2020-01-01 03:45
1.0,0.126315789978948,0.0,45,f1,1,2020-01-01 03:45
1.63002200043865,8.08448845893137,0.0,45,f1,2,2020-01-01 03:45
2.00955511218426,5.0,0.0,45,f1,3,2020-01-01 03:45
1.57279289606242,0.0,5.0,45,f1,4,2020-01-01 03:45
1.0,0.0,6.68477963196062,45,f1,5,2020-01-01 03:45
1.0,0.126315789978948,0.0,45,f1,6,2020-01-01 03:45
1.0,0.126315789978949,0.0,45,f1,7,2020-01-01 03:45
1.01010101010101,0.253907497028389,0.0,45,f1,8,2020-01-01 03:45
1.0,0.0,0.0,45,f1,9,2020-01-01 03:45
1.21309608300562,2.81805579660641,0.0,45,f1,10,2020-01-01 03:45
2.21572786868119,12.8180557966064,0.0,45,f1,11,2020-01-01 03:45
4.0,22.8180557966064,0.0,45,f1,12,2020-01-01 03:45
14.0296191153858,0.0,0.0,46,b1,1,2020-01-01 03:50
13.7704629330855,0.0,2.94151876998569,46,b1,2,2020-01-01 03:50
12.6782325769674,0.0,12.9415187699857,46,b1,3,2020-01-01 03:50
11.8322210143905,0.0,10.0,46,b1,4,2020-01-01 03:50
11.8203887933761,0.0,0.0,46,b1,5,2020-01-01 03:50
12.1587752824582,4.42366584349025,0.0,46,b1,6,2020-01-01 03:50
13.2884900485512,14.4236658434902,0.0,46,b1,7,2020-01-01 03:50
15.2087417633782,24.4236658434902,0.0,46,b1,8,2020-01-01 03:50
17.1626996803648,24.8736842100211,0.0,46,b1,9,2020-01-01 03:50
18.9016075564288,22.1819442033936,0.0,46,b1,10,2020-01-01 03:50
19.8471098611167,12.1819442033936,0.0,46,b1,11,2020-01-01 03:50
20.0,2.18194420339359,0.0,46,b1,12,2020-01-01 03:50
1.0,0.126315789978948,0.0,46,f1,1,2020-01-01 03:50
1.61870356677572,7.94151876998569,0.0,46,f1,2,2020-01-01 03:50
1.43097642929293,0.0,2.05848123001431,46,f1,3,2020-01-01 03:50
1.0,0.0,5.0,46,f1,4,2020-01-01 03:50
1.0,0.126315789978947,0.0,46,f1,5,2020-01-01 03:50
1.0,0.126315789978947,0.0,46,f1,6,2020-01-01 03:50
1.0,0.126315789978947,0.0,46,f1,7,2020-01-01 03:50
1.0,0.126315789978948,0.0,46,f1,8,2020-01-01 03:50
1.0,0.126315789978947,0.0,46,f1,9,2020-01-01 03:50
1.21309608300562,2.81805579660641,0.0,46,f1,10,2020-01-01 03:50
2.21572786868119,12.8180557966064,0.0,46,f1,11,2020-01-01 03:50
4.0,22.8180557966064,0.0,46,f1,12,2020-01-01 03:50
13.7704629330854,0.0,2.94151876998569,47,b1,1,2020-01-01 03:55
12.6782325769674,0.0,12.9415187699857,47,b1,2,2020-01-01 03:55
11.8322210143904,0.0,10.0,47,b1,3,2020-01-01 03:55
11.820388793376,0.0,0.0,47,b1,4,2020-01-01 03:55
11.8085684045827,0.0,0.0,47,b1,5,2020-01-01 03:55
12.1508989660202,4.47333639484693,0.0,47,b1,6,2020-01-01 03:55
13.2845538603964,14.4733363948469,0.0,47,b1,7,2020-01-01 03:55
15.2087417633782,24.4733363948469,0.0,47,b1,8,2020-01-01 03:55
17.1626996803648,24.8736842100211,0.0,47,b1,9,2020-01-01 03:55
18.9016075564288,22.1819442033936,0.0,47,b1,10,2020-01-01 03:55
19.8471098611167,12.1819442033936,0.0,47,b1,11,2020-01-01 03:55
20.0,2.18194420339359,0.0,47,b1,12,2020-01-01 03:55
1.61870356677572,7.94151876998569,0.0,47,f1,1,2020-01-01 03:55
1.43097642929293,0.0,2.05848123001431,47,f1,2,2020-01-01 03:55
1.0,0.0,5.0,47,f1,3,2020-01-01 03:55
1.0,0.126315789978949,0.0,47,f1,4,2020-01-01 03:55
1.0,0.126315789978948,0.0,47,f1,5,2020-01-01 03:55
1.0,0.126315789978949,0.0,47,f1,6,2020-01-01 03:55
1.0,0.126315789978948,0.0,47,f1,7,2020-01-01 03:55
1.0,0.126315789978948,0.0,47,f1,8,2020-01-01 03:55
1.0,0.126315789978947,0.0,47,f1,9,2020-01-01 03:55
1.21309608300562,2.81805579660641,0.0,47,f1,10,2020-01-01 03:55
2.21572786868119,12.8180557966064,0.0,47,f1,11,2020-01-01 03:55
4.0,22.8180557966064,0.0,47,f1,12,2020-01-01 03:55
12.6782325769673,0.0,12.9415187699857,48,b1,1,2020-01-01 04:00
11.8322210143904,0.0,10.0,48,b1,2,2020-01-01 04:00
11.820388793376,0.0,0.0,48,b1,3,2020-01-01 04:00
11.8085684045826,0.0,0.0,48,b1,4,2020-01-01 04:00
11.796759836178,0.0,0.0,48,b1,5,2020-01-01 04:00
12.1430305258987,4.52295727565232,0.0,48,b1,6,2020-01-01 04:00
13.2806216084297,14.5229572756523,0.0,48,b1,7,2020-01-01 04:00
15.2087417633782,24.5229572756523,0.0,48,b1,8,2020-01-01 04:00
17.1626996803648,24.8736842100211,0.0,48,b1,9,2020-01-01 04:00
18.9016075564288,22.1819442033936,0.0,48,b1,10,2020-01-01 04:00
19.8471098611167,12.1819442033936,0.0,48,b1,11,2020-01-01 04:00
20.0,2.18194420339359,0.0,48,b1,12,2020-01-01 04:00
1.43097642929293,0.0,2.05848123001431,48,f1,1,2020-01-01 04:00
1.0,0.0,5.0,48,f1,2,2020-01-01 04:00
1.0,0.126315789978937,0.0,48,f1,3,2020-01-01 04:00
1.0,0.126315789978948,0.0,48,f1,4,2020-01-01 04:00
1.0,0.126315789978949,0.0,48,f1,5,2020-01-01 04:00
1.0,0.126315789978948,0.0,48,f1,6,2020-01-01 04:00
1.0,0.126315789978947,0.0,48,f1,7,2020-01-01 04:00
1.0,0.126315789978949,0.0,48,f1,8,2020-01-01 04:00
1.0,0.126315789978949,0.0,48,f1,9,2020-01-01 04:00
1.21309608300562,2.81805579660641,0.0,48,f1,10,2020-01-01 04:00
2.21572786868119,12.8180557966064,0.0,48,f1,11,2020-01-01 04:00
4.0,22.8180557966064,0.0,48,f1,12,2020-01-01 04:00
11.8322210143903,0.0,10.0,49,b1,1,2020-01-01 04:05
11.8203887933759,0.0,0.0,49,b1,2,2020-01-01 04:05
11.8085684045826,0.0,0.0,49,b1,3,2020-01-01 04:05
11.796759836178,0.0,0.0,49,b1,4,2020-01-01 04:05
11.7849630763418,0.0,0.0,49,b1,5,2020-01-01 04:05
12.1351699542173,4.5725285355769,0.0,49,b1,6,2020-01-01 04:05
13.276693288715,14.5725285355769,0.0,49,b1,7,2020-01-01 04:05
15.2087417633782,24.5725285355769,0.0,49,b1,8,2020-01-01 04:05
17.1626996803648,24.8736842100211,0.0,49,b1,9,2020-01-01 04:05
18.9016075564288,22.1819442033936,0.0,49,b1,10,2020-01-01 04:05
19.8471098611167,12.1819442033936,0.0,49,b1,11,2020-01-01 04:05
20.0,2.18194420339359,0.0,49,b1,12,2020-01-01 04:05
1.0,0.0,5.0,49,f1,1,2020-01-01 04:05
1.0,0.12631578997894,0.0,49,f1,2,2020-01-01 04:05
